Car Name,Car Brand,Car Model,Manufacture Year,Body Type,Fuel Type,Mileage,Transmission,Color,Price,Installment,Condition,Seating Capacity,Location,Sales Channel
2019 MERCEDES BENZ GLC 220d AMG COUPE 4 MATIC ( FREE 6 YEAR WARRANTY ),Mercedes-Benz,GLC 220D,2017,SUV,Diesel,40 - 45K KM,Automatic,Black,205000,"RM 2,658/month",http://schema.org/RefurbishedCondition,5,"Selangor, Petaling Jaya","Sales Agent Agent                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
2022 Nissan Elgrand 2.5 High-Way Star S MPV,Nissan,Elgrand,2021,MPV,Petrol - Unleaded (ULP),50 - 55K KM,Automatic,Black,175000,"RM 2,269/month",http://schema.org/RefurbishedCondition,7,"Selangor, Shah Alam","Dealer                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
[ 2006 ] Honda Accord 2.0 [A] FULL SPEC,Honda,Accord,2006,Sedan,Petrol - Unleaded (ULP),65 - 70K KM,Automatic,Silver,12700,RM 165/month,http://schema.org/UsedCondition,5,"Selangor, Klang","Dealer                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
[ 2006 ] Toyota Estima 3.5 [A] FULL SPEC,Toyota,Estima,2006,MPV,Petrol - Unleaded (ULP),65 - 70K KM,Automatic,White,32700,RM 424/month,http://schema.org/UsedCondition,7,"Selangor, Klang","Dealer                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
2016 Daihatsu Gran Max 1.5 Steel Cargo Cab Chassis,Daihatsu,Gran Max,2016,Cab Chassis,Petrol - Unleaded (ULP),55 - 60K KM,Manual,White,39500,RM 512/month,http://schema.org/UsedCondition,3,"Kuala Lumpur, Bangsar",Sales Agent Agent
"Facelift Model,Projector Headlamps,Auto Climate,Dual Airbag,Dark Interior,Well Maintained-2006 Toyota Wish 2.0 S VVT-i MPV",Toyota,Wish,2006,MPV,Petrol - Unleaded (ULP),135 - 140K KM,Automatic,Black,23800,RM 309/month,http://schema.org/UsedCondition,7,"Kuala Lumpur, Cheras","Sales Agent Agent                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
"Full Bodykit,Sport Rim_14,Dual Airbag,Android Player,Reverse Camera,Well Maintained-2019 Proton Saga 1.3 Standard Sedan",Proton,Saga,2019,Sedan,Petrol - Unleaded (ULP),75 - 80K KM,Automatic,Grey,24800,RM 322/month,http://schema.org/UsedCondition,5,"Kuala Lumpur, Cheras","Sales Agent Agent                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
"Nice No.877,Service Record,Sunroof,Push Start,Full Leather,Driver Power Seat,GPS Navi,BOSE Sound System,CBU Model-2012 Mazda CX-5 2.0 SKYACTIV-G SUV",Mazda,CX-5,2012,SUV,Petrol - Unleaded (ULP),145 - 150K KM,Automatic,White,36800,RM 477/month,http://schema.org/UsedCondition,5,"Kuala Lumpur, Cheras","Sales Agent Agent                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
[ 2016 ] Honda Accord 2.0 (A) FULL SPEC,Honda,Accord,2016,Sedan,Petrol - Unleaded (ULP),45 - 50K KM,Automatic,Grey,55700,RM 722/month,http://schema.org/UsedCondition,5,"Selangor, Kapar","Dealer                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
[ 2013 ] Toyota Vios 1.5 [M] TRD FULL SPEC,Toyota,Vios,2013,Sedan,Petrol - Unleaded (ULP),55 - 60K KM,Manual,White,21700,RM 281/month,http://schema.org/UsedCondition,5,"Selangor, Kapar","Dealer                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
"2023 BMW 750e 3.0 xDrive Pure Excellence Sedan , 4K KM FULL SERVICE RECORD , UNDER WARRANTY , ORIGINAL CONDITION , LIKE NEW",BMW,750e,2023,Sedan,Hybrid,0 - 5K KM,Automatic,White,528000,"RM 6,845/month",http://schema.org/UsedCondition,5,"Selangor, Petaling Jaya",Dealer
[ 2006 ] Honda Accord 2.0 [A] FULL SPEC,Honda,Accord,2006,Sedan,Petrol - Unleaded (ULP),65 - 70K KM,Automatic,Silver,12700,RM 165/month,http://schema.org/UsedCondition,5,"Selangor, Klang","Dealer                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
"2022 BMW i7 0.0 xDrive60 M Sport Sedan , MILEAGE DONE 9K KM , UNDER WARRANTY , SHOWROOM CONDITION",BMW,i7,2022,Sedan,Electric,5 - 10K KM,Automatic,Grey,438000,"RM 5,678/month",http://schema.org/UsedCondition,5,"Selangor, Petaling Jaya",Dealer
[ 2009 ] Toyota Camry 2.4 G [A] FULL SPEC,Toyota,Camry,2009,Sedan,Petrol - Unleaded (ULP),55 - 60K KM,Automatic,White,20700,RM 268/month,http://schema.org/UsedCondition,5,"Selangor, Klang","Dealer                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
2022 Lexus RX300 2.0 Version L Package Panoramic Roof 360 Camera ( Promotion Free Tinted & Coating ),Lexus,RX300,2022,SUV,Petrol - Unleaded (ULP),25 - 30K KM,Automatic,White,273000,"RM 3,539/month",http://schema.org/RefurbishedCondition,5,"Kuala Lumpur, Cheras","Sales Agent Agent                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
2023 BMW M5 4.4 Sedan,BMW,M5,2023,Sedan,Petrol - Unleaded (ULP),0 - 5K KM,Automatic,Maroon,990000,"RM 12,835/month",http://schema.org/NewCondition,5,"Selangor, Subang Jaya","Sales Agent Agent                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
2023 Mercedes-Benz A180 1.3 AMG Line Hatchback,Mercedes-Benz,A180,2023,Sedan,Petrol - Unleaded (ULP),10 - 15K KM,Automatic,Bronze,221000,"RM 2,865/month",http://schema.org/RefurbishedCondition,5,"Selangor, Shah Alam","Dealer                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
2023 Porsche 911 3.0 Carrera 4 GTS Coupe,Porsche,911,2023,Coupe,Petrol - Unleaded (ULP),15 - 20K KM,Automatic,Yellow,1110000,"RM 14,390/month",http://schema.org/RefurbishedCondition,4,"Selangor, Shah Alam","Dealer                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
2006 (Convert RR Body Kits) Honda Civic 1.8 S i-VTEC Sedan,Honda,Civic,2006,Sedan,Petrol - Unleaded (ULP),155 - 160K KM,Automatic,Red,22999,RM 298/month,http://schema.org/UsedCondition,5,"Johor, Johor Bahru","Sales Agent Agent                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
2020 (OFFER) Honda Civic FC KETAM 1.8 S i-VTEC Sedan,Honda,Civic,2020,Sedan,Petrol - Unleaded (ULP),60 - 65K KM,Automatic,Grey,83999,"RM 1,089/month",http://schema.org/UsedCondition,5,"Johor, Johor Bahru","Sales Agent Agent                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
2023 (Miles 13K) Perodua Myvi MG3 1.5 AV Hatchback,Perodua,Myvi,2023,Hatchback,Petrol - Unleaded (ULP),10 - 15K KM,Automatic,White,49999,RM 648/month,http://schema.org/UsedCondition,5,"Johor, Johor Bahru","Sales Agent Agent                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
2019 (OFFER) Miles 84k Nissan X-Trail 2.0 Hybrid SUV,Nissan,X-Trail,2019,SUV,Hybrid,80 - 85K KM,Automatic,Silver,59999,RM 778/month,http://schema.org/UsedCondition,5,"Johor, Johor Bahru","Sales Agent Agent                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
2015 (Reg 2017) OFFER Toyota Harrier 2.0 Premium Advanced SUV,Toyota,Harrier,2015,SUV,Petrol - Unleaded (ULP),70 - 75K KM,Automatic,White,92999,"RM 1,206/month",http://schema.org/UsedCondition,5,"Johor, Johor Bahru","Sales Agent Agent                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
2021 (OFFER) Perodua Alza 1.5 Advance MPV,Perodua,Alza,2021,MPV,Petrol - Unleaded (ULP),85 - 90K KM,Automatic,White,53999,RM 700/month,http://schema.org/UsedCondition,7,"Johor, Johor Bahru","Sales Agent Agent                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
2016 OFFER Nissan Serena C26 2.0 S-Hybrid High-Way Star Premium MPV,Nissan,Serena,2016,MPV,Hybrid,135 - 140K KM,Automatic,Blue,49999,RM 648/month,http://schema.org/UsedCondition,8,"Johor, Johor Bahru","Sales Agent Agent                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
2023 (Ori Miles 38K) FSR Ford Ranger 2.0 Wildtrak Dual Cab Pickup Truck,Ford,Ranger,2023,Pickup Truck,Diesel,35 - 40K KM,Automatic,Grey,129999,"RM 1,685/month",http://schema.org/UsedCondition,5,"Johor, Johor Bahru","Sales Agent Agent                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
2018 (OFFER) Perodua Alza 1.5 SE MPV,Perodua,Alza,2018,MPV,Petrol - Unleaded (ULP),75 - 80K KM,Automatic,Blue,39999,RM 519/month,http://schema.org/UsedCondition,7,"Johor, Johor Bahru","Sales Agent Agent                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
2012 Land Rover Defender 110 Urban Truck 2.2 Dual Cab Pickup Truck Local Spec,Land Rover,Defender,2012,Pickup Truck,Diesel,45 - 50K KM,Manual,Black,260000,"RM 3,371/month",http://schema.org/UsedCondition,5,"Kuala Lumpur, Chan Sow Lin","Sales Agent Agent                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
2024 SIME DARBY Proton S70 1.5 Flagship Sedan (TRUSTED DEALER),Proton,S70,2024,Sedan,Petrol - Unleaded (ULP),5 - 10K KM,Automatic,Grey,75000,RM 972/month,http://schema.org/UsedCondition,5,"Selangor, Subang Jaya","Sales Agent Agent                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
LEATHER SEAT KEYLESS PUSH START 2014 Toyota Vios 1.5 G Sedan,Toyota,Vios,2014,Sedan,Petrol - Unleaded (ULP),95 - 100K KM,Automatic,Silver,32999,RM 428/month,http://schema.org/UsedCondition,5,"Selangor, Puchong","Sales Agent Agent                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
2016 Peugeot 408 1.6 Sedan,Peugeot,408,2016,Sedan,Petrol - Unleaded (ULP),110 - 115K KM,Automatic,Black,18000,RM 233/month,http://schema.org/UsedCondition,5,"Selangor, Balakong",Private
2015 MINI Countryman 1.6 Cooper SUV 6xK KM With Full Service Mini,MINI,Countryman,2015,SUV,Petrol - Unleaded (ULP),60 - 65K KM,Automatic,Blue,65800,RM 853/month,http://schema.org/UsedCondition,5,"Selangor, Petaling Jaya","Dealer                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
2014 MINI Countryman 1.6 Cooper S ALL4 SUV,MINI,Countryman,2014,SUV,Petrol - Unleaded (ULP),115 - 120K KM,Automatic,Blue,55800,RM 723/month,http://schema.org/UsedCondition,5,"Johor, Kluang",Private
2017 Proton Preve 1.6 CFE Premium Sedan R3 ANDROID PLAYER WITH 2 YEARS WARRANTY,Proton,Preve,2017,Sedan,Petrol - Unleaded (ULP),90 - 95K KM,Automatic,Red,19888,RM 258/month,http://schema.org/UsedCondition,5,"Selangor, Kajang","Sales Agent Agent                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
2018 Toyota Innova 2.0 G MPV UNLIMITED CLAIM WARRANTY TIP TOP CONDITION,Toyota,Innova,2018,MPV,Petrol - Unleaded (ULP),80 - 85K KM,Automatic,White,64888,RM 841/month,http://schema.org/UsedCondition,8,"Selangor, Kajang","Sales Agent Agent                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
2024 BYD Seal 0.0 Performance Sedan,BYD,Seal,2024,Sedan,Electric,0 - 5K KM,Automatic,Others,166888,"RM 2,164/month",http://schema.org/NewCondition,5,"Kuala Lumpur, Jalan Kuching",Dealer
2012 Honda Civic 1.5 i-VTEC Hybrid Sedan,Honda,Civic,2012,Sedan,Hybrid,110 - 115K KM,Automatic,Silver,18999,RM 246/month,http://schema.org/UsedCondition,5,"Johor, Johor Bahru",Sales Agent Agent
RAYA BIG OFFER- 2020 MINI COOPER 5 Door 1.5 Victoria Hatchback*TWO TONE COLOUR,MINI,5 Door,2020,Hatchback,Petrol - Unleaded (ULP),36700 KM,Automatic,Grey,118000,"RM 1,530/month",http://schema.org/RefurbishedCondition,5,"Selangor, Petaling Jaya","Sales Agent Agent                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
RAYA BIG OFFER - 2020 MINI Convertible 2.0 Cooper S Cabriolet*NEGO TILL LET GO*,MINI,Convertible,2020,Convertible,Petrol - Unleaded (ULP),44500 KM,Automatic,Grey,169000,"RM 2,191/month",http://schema.org/RefurbishedCondition,4,"Selangor, Petaling Jaya","Sales Agent Agent                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
2020 Mercedes-Benz CLA45 AMG 2.0 PLUS Coupe,Mercedes-Benz,CLA45 AMG,2020,Coupe,Petrol - Unleaded (ULP),35 - 40K KM,Automatic,Black,333000,"RM 4,317/month",http://schema.org/RefurbishedCondition,5,"Selangor, Bandar Baru Bangi",Sales Agent Agent
RAYA BIG OFFER - 2021 Mercedes-Benz GLC43 AMG 3.0 4MATIC Coupe*NEGO TILL LET GO*,Mercedes-Benz,GLC43 AMG,2021,Coupe,Petrol - Unleaded (ULP),35 - 40K KM,Automatic,Silver,338000,"RM 4,382/month",http://schema.org/RefurbishedCondition,5,"Selangor, Petaling Jaya","Dealer                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
KERETA RAYA OFFER - 2020 Mercedes-Benz CLA250 2.0 MATIC S/B AMG Line Coupe FULLSPEC,Mercedes-Benz,CLA250,2020,Coupe,Petrol - Unleaded (ULP),59500 KM,Automatic,White,188000,"RM 2,437/month",http://schema.org/RefurbishedCondition,5,"Selangor, Petaling Jaya","Dealer                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
RAYA BIG OFFER- 2020 MINI Clubman 2.0 JCW GP INSPIRED- LIMITED EDITION SERIES NO 111*NEGO TILL LET GO,MINI,Clubman,2020,Wagon,Petrol - Unleaded (ULP),35 - 40K KM,Automatic,Grey,248000,"RM 3,215/month",http://schema.org/RefurbishedCondition,5,"Selangor, Petaling Jaya","Dealer                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
PREMIUM USED OFFER - 2018 MINI Clubman 2.0 Cooper S Wagon,MINI,Clubman,2018,Wagon,Petrol - Unleaded (ULP),81100 KM,Automatic,Grey,98000,"RM 1,271/month",http://schema.org/UsedCondition,5,"Selangor, Petaling Jaya","Dealer                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
RAYA BIG OFFER - 2020 Audi RS5 2.9 Sportback Hatchback- S5 3.0 HIGH SPEC *NEGO TILL LET GO*,Audi,RS5,2020,Hatchback,Petrol - Unleaded (ULP),60 - 65K KM,Automatic,Blue,259000,"RM 3,358/month",http://schema.org/RefurbishedCondition,5,"Selangor, Petaling Jaya","Dealer                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
2019 Volvo S60 2.0 Recharge T8 R-Design Sedan,Volvo,S60,2019,Sedan,Hybrid,55 - 60K KM,Automatic,Bronze,138000,"RM 1,789/month",http://schema.org/UsedCondition,5,"Selangor, Shah Alam","Sales Agent Agent                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
2023 Volkswagen Arteon 2.0 R-line 4MOTION Fastback IQ.Drive Hatchback,Volkswagen,Arteon,2023,Hatchback,Petrol - Unleaded (ULP),25 - 30K KM,Automatic,Blue,185000,"RM 2,398/month",http://schema.org/UsedCondition,5,"Selangor, Shah Alam","Sales Agent Agent                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
2024 Ford Ranger 2.0 XLT Plus Dual Cab Pickup Truck,Ford,Ranger,2024,Pickup Truck,Diesel,0 - 5K KM,Automatic,White,120000,"RM 1,556/month",http://schema.org/UsedCondition,5,"Selangor, Shah Alam","Sales Agent Agent                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
2020 Land Rover Range Rover Evoque 2.0 P250 R-Dynamic SUV,Land Rover,Range Rover Evoque,2020,SUV,Petrol - Unleaded (ULP),60 - 65K KM,Automatic,Grey,220000,"RM 2,852/month",http://schema.org/UsedCondition,5,"Selangor, Shah Alam","Sales Agent Agent                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
2023 Mercedes-Benz GLE450 3.0 4MATIC AMG Line SUV / 1OWNER,Mercedes-Benz,GLE450,2023,SUV,Petrol - Unleaded (ULP),20 - 25K KM,Automatic,Black,395000,"RM 5,121/month",http://schema.org/UsedCondition,7,"Selangor, Shah Alam","Sales Agent Agent                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
2023 Toyota Innova 2.0 X MPV,Toyota,Innova,2023,MPV,Petrol - Unleaded (ULP),15 - 20K KM,Automatic,Black,119000,"RM 1,543/month",http://schema.org/UsedCondition,7,"Selangor, Shah Alam","Sales Agent Agent                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
2018 Kia Picanto 1.2 EX Hatchback - Direct Owner Car Ramadan Offer,Kia,Picanto,2018,Hatchback,Petrol - Unleaded (ULP),75 - 80K KM,Automatic,Others,24000,RM 311/month,http://schema.org/UsedCondition,5,"Selangor, Petaling Jaya","Dealer                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
2018 Lexus NX300 2.0 F Sport SUV,Lexus,NX300,2018,SUV,Petrol - Unleaded (ULP),35 - 40K KM,Automatic,White,186000,"RM 2,411/month",http://schema.org/RefurbishedCondition,5,"Kuala Lumpur, Jln Tun Razak","Sales Agent Agent                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
"2018 Porsche 911 Carrera 3.0 Coupe, Sport Chrono Package, PDLS, Sunroof, Red Full Leather Seats, PASM, Sport Exhaust, Sport Tailpipes, 991.2",Porsche,911,2018,Coupe,Petrol - Unleaded (ULP),30 - 35K KM,Automatic,White,480000,"RM 6,223/month",http://schema.org/UsedCondition,4,"Selangor, Klang","Sales Agent Agent                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
2019 BMW 520i 2.0 Luxury Sedan - BMW Quill Full Service Record Low Mileage TipTop Condition,BMW,520i,2019,Sedan,Petrol - Unleaded (ULP),55 - 60K KM,Automatic,Black,145000,"RM 1,880/month",http://schema.org/UsedCondition,5,"Selangor, Shah Alam","Dealer                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
"2015 Proton Inspira 2.0 Premium Sedan - END YEARS OFFER - CASH REBATE UP TO RM3,888 - FREE 1 YEARS WARRANTY",Proton,Inspira,2015,Sedan,Petrol - Unleaded (ULP),95 - 100K KM,Automatic,White,43688,RM 566/month,http://schema.org/UsedCondition,5,"Selangor, Petaling Jaya","Sales Agent Agent                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
2021 Toyota Harrier 2.0 Z Grade 4.5A *13000KM *DIM *BSM *JBL SOUND SYSTEM,Toyota,Harrier,2021,SUV,Petrol - Unleaded (ULP),10 - 15K KM,Automatic,Black,178800,"RM 2,318/month",http://schema.org/RefurbishedCondition,5,"Selangor, Petaling Jaya","Sales Agent Agent                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
2019 MINI 5 Door 1.5 Cooper Hatchback *Grade 4A *56000KM,MINI,5 Door,2019,Hatchback,Petrol - Unleaded (ULP),50 - 55K KM,Automatic,White,105800,"RM 1,372/month",http://schema.org/RefurbishedCondition,5,"Selangor, Petaling Jaya","Sales Agent Agent                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
2021/2024 Toyota Alphard 2.5 G MPV (Panoramic Roof) (Powered Boot) (Aftermarket Tweeter Sound System) (Roof Monitor) (Cooling & Heater Seats),Toyota,Alphard,2021,MPV,Petrol - Unleaded (ULP),30 - 35K KM,Automatic,Black,225000,"RM 2,917/month",http://schema.org/UsedCondition,7,"Kuala Lumpur, Setapak","Sales Agent Agent                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
"2021 BMW X5 3.0 xDrive45e M Performance BMW WARRANTY TILL SEPT 2026, HARMAN KARDON SOUND SYSTEM, 4 DRIVING MODE, HEAD UP DISPLAY",BMW,X5,2021,SUV,Hybrid,85 - 90K KM,Automatic,Blue,243800,"RM 3,161/month",http://schema.org/UsedCondition,5,"Selangor, Kajang","Sales Agent Agent                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
2021 BMW X5 3.0 xDrive45e M Performance  BMW FULL SERVICE RECORD & UNDER BMW WARRANTY LIKE NEW CAR,BMW,X5,2021,SUV,Hybrid,75 - 80K KM,Automatic,White,243800,"RM 3,161/month",http://schema.org/UsedCondition,5,"Selangor, Kajang","Sales Agent Agent                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
2022 Mercedes-Benz A200 1.3 Progressive Line Sedan,Mercedes-Benz,A200,2022,Sedan,Petrol - Unleaded (ULP),55 - 60K KM,Automatic,Black,146800,"RM 1,903/month",http://schema.org/UsedCondition,5,"Kuala Lumpur, Sungai Besi","Sales Agent Agent                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
2021 Lexus NX350 2.4 F Sport *Grade 5A *4600KM *Panoramic Roof *360 Camera *BSM *DIM *HUD,Lexus,NX350,2021,SUV,Petrol - Unleaded (ULP),0 - 5K KM,Automatic,Blue,297800,"RM 3,861/month",http://schema.org/RefurbishedCondition,5,"Selangor, Petaling Jaya","Sales Agent Agent                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
2020 Suzuki Jimny Siera Jc Promo Raya,Suzuki,Jimny,2020,SUV,Petrol - Unleaded (ULP),10 - 15K KM,Automatic,Black,129000,"RM 1,672/month",http://schema.org/RefurbishedCondition,4,"Selangor, Petaling Jaya","Sales Agent Agent                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
2020 Toyota Alphard 2.5 G S C Package MPV / Cheapest In Market / Low Mileage /  Grade 4 / Must View /,Toyota,Alphard,2020,MPV,Petrol - Unleaded (ULP),35 - 40K KM,Automatic,White,214000,"RM 2,774/month",http://schema.org/RefurbishedCondition,7,"Kuala Lumpur, Kampung Baru","Sales Agent Agent                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
2022 Audi Q3 1.4 TFSI Advanced (A) *GUARANTEE No Accident/No Total Lost/No Flood*5 Days Money back Guarantee*,Audi,Q3,2022,SUV,Petrol - Unleaded (ULP),15 - 20K KM,Automatic,Red,163500,"RM 2,120/month",http://schema.org/UsedCondition,5,"Kuala Lumpur, Setapak","Sales Agent Agent                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
2016 Nissan Navara 2.5 NP300 SE Pickup Truck (M) 4X4 4X2 BLACKLIST LOAN KEDAI CRRIS CTOS AKPK BOLEH KAUTIM PROMOTION 5 DAY $$ BK GUARANTEE 4W,Nissan,Navara,2015,Pickup Truck,Diesel,75 - 80K KM,Manual,Silver,37500,RM 486/month,http://schema.org/UsedCondition,5,"Kuala Lumpur, Setapak","Sales Agent Agent                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
2012 Kia Forte 1.6 SX-SPEC (A) *GUARANTEE No Accident/No Total Lost/No Flood & 5 Day Money back Guarantee*,Kia,Forte,2011,Sedan,Petrol - Unleaded (ULP),120 - 125K KM,Automatic,White,13500,RM 175/month,http://schema.org/UsedCondition,5,"Kuala Lumpur, Setapak","Sales Agent Agent                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
Toyota Camry 2.5 Hybrid (A) * 2 YEAR WARRANTY GUARANTEE No Accident/No Total Lost/No Flood & 5 Day Money back Guarantee*,Toyota,Camry,2016,Sedan,Hybrid,60 - 65K KM,Automatic,Blue,62500,RM 810/month,http://schema.org/UsedCondition,5,"Kuala Lumpur, Setapak","Sales Agent Agent                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
2019 MINI 3 Door 2.0 John Cooper Works *Grade 4.5B *37000KM,MINI,3 Door,2019,Hatchback,Petrol - Unleaded (ULP),35 - 40K KM,Automatic,Blue,152800,"RM 1,981/month",http://schema.org/RefurbishedCondition,4,"Selangor, Petaling Jaya","Sales Agent Agent                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
2021 Honda City 1.5 V Sensing Sedan (29K KM Only) (Full Service Record) (Under Warranty till Dec 2026),Honda,City,2021,Sedan,Petrol - Unleaded (ULP),25 - 30K KM,Automatic,Silver,72500,RM 940/month,http://schema.org/UsedCondition,5,"Kuala Lumpur, Setapak","Sales Agent Agent                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
Honda City 1.5 V i-VTEC Sedan F/Spec Facelift FullSetBodykit PushStart LeatherSeat ReverseCamera PaddleShift Daylight 1Owner LowMileage OriginalPaint,Honda,City,2018,Sedan,Petrol - Unleaded (ULP),70 - 75K KM,Automatic,Silver,43888,RM 569/month,http://schema.org/UsedCondition,5,"Kuala Lumpur, Desa Petaling","Sales Agent Agent                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
2020 [TAX INCLUDED] Mercedes-Benz A250 2.0 SPORT STYLE 4MATIC PREMIUM SEDAN / 64 AMBIENT LIGHT / GRADE 4.5B / JPN UNREG,Mercedes-Benz,A250,2020,Sedan,Petrol - Unleaded (ULP),50 - 55K KM,Automatic,Black,149800,"RM 1,942/month",http://schema.org/RefurbishedCondition,5,"Selangor, Petaling Jaya","Sales Agent Agent                                            
                            
                                            This 'Trusted Dealer' has a proven track record of upholding the best car selling practices certified by Carlist.my"
